Name	tpm	expression_level	log_tpm	locus_tag
PA3572	282.74811823166664	high	8.143373612480088	PA3572
PA3573	120.7966685551	medium_high	6.91643685697653	PA3573
nalD	356.16263637926664	high	8.476392366692394	PA3574
PA3574a	1143.0218097387333	high	10.158637216212488	PA3574a
PA3575	55.976595264433335	medium_low	5.806751833593496	PA3575
PA3576	67.01845894996667	medium_high	6.066486607887491	PA3576
PA3577	0.1338946184	not_expressed		PA3577
PA3578	102.33612310963333	medium_high	6.677171674371234	PA3578
PA3579	113.10482728613333	medium_high	6.821516694285005	PA3579
PA3580	237.76636888610003	high	7.893400855772831	PA3580
glpF	364.7892646703333	high	8.51091946304173	PA3581
glpK	153.44562173149998	high	7.261583671705767	PA3582
glpR	67.60357500606666	medium_high	6.079027635879261	PA3583
glpD	1691.8563583434	high	10.724391370908046	PA3584
glpM	34.410949225033335	medium_low	5.104795784211896	PA3585
PA3586	15.936935511866666	low	3.9943023373355184	PA3586
metR	54.96731470306667	medium_low	5.780502096562535	PA3587
PA3588	14.984525701633332	low	3.905401514492551	PA3588
PA3589	4.428899121633333	not_expressed		PA3589
PA3590	12.637070252666668	low	3.659590126292523	PA3590
PA3591	1.9148847009666665	not_expressed		PA3591
PA3592	3.9047251001	not_expressed		PA3592
PA3593	8.967453990866666	not_expressed		PA3593
PA3594	47.24834604240001	medium_low	5.56219192267205	PA3594
PA3595	11.0585042756	low	3.4670843611019264	PA3595
PA3596	9.747516294666667	not_expressed		PA3596
PA3597	13.188683280333334	low	3.7212286322018624	PA3597
PA3598	12.349025029866667	low	3.6263252387134552	PA3598
PA3599	68.61501262166666	medium_high	6.10045236028335	PA3599
PA3600	12.673546998033332	low	3.663748448909482	PA3600
PA3601	75.04644237373333	medium_high	6.229711776441164	PA3601
PA3602	54.882602236400004	medium_low	5.778276982822019	PA3602
dgkA	75.4235632878	medium_high	6.236943405221125	PA3603
erdR	73.3497813491	medium_high	6.196720760212895	PA3604
PA3605	62.61455945706667	medium_low	5.968426253870185	PA3605
PA3606	55.81917658703333	medium_low	5.802688937625892	PA3606
potA	22.3489220859	low	4.482133345140334	PA3607
potB	11.6533140346	low	3.5426683897990596	PA3608
potC	4.325558009033333	not_expressed		PA3609
potD	7.093700652866667	not_expressed		PA3610
PA3611	60.95114445513334	medium_low	5.929581404891903	PA3611
PA3612	43.441400808733334	medium_low	5.440998719835091	PA3612
PA3613	72.29711294966667	medium_high	6.175866131878956	PA3613
PA3614	88.5339076564	medium_high	6.4681581945902815	PA3614
PA3615	107.3282677752	medium_high	6.74588628831221	PA3615
PA3616	85.64627381136665	medium_high	6.420318575629774	PA3616
recA	329.7163359086333	high	8.365081557373042	PA3617
PA3618	126.7947132342	medium_high	6.986350782651024	PA3618
PA3619	23.057832342799998	low	4.527184987092799	PA3619
mutS	53.738690077499996	medium_low	5.747889249849766	PA3620
fdxA	330.6719933123	high	8.369257049575028	PA3621
rpoS	274.09502607509995	high	8.098532337997167	PA3622
PA3623	820.5314928621333	high	9.680414896730165	PA3623
pcm	100.9329617345	medium_high	6.657253582903162	PA3624
surE	97.95920369183334	medium_high	6.614109141201335	PA3625
PA3626	69.7364035625	medium_high	6.123840058423606	PA3626
ygbB	167.96185471676668	high	7.391989814090941	PA3627
PA3628	47.7653325469	medium_low	5.577892003716071	PA3628
adhC	153.4250821869333	high	7.261390546074977	PA3629
gfnR	26.25214207583333	low	4.71436324094603	PA3630
PA3631	46.818194264733336	medium_low	5.548997386971795	PA3631
PA3632	45.94942894336666	medium_low	5.521975026789215	PA3632
ygbP	40.9709116819	medium_low	5.356528090813268	PA3633
PA3634	192.59942316336665	high	7.589459572080726	PA3634
eno	147.7264452876	high	7.206784303420644	PA3635
kdsA	122.68894562640001	medium_high	6.938861456636837	PA3636
pyrG	255.8796288870333	high	7.999321485751164	PA3637
PA3638	15.911684223099998	low	3.992014645308902	PA3638
accA	122.98538648773332	medium_high	6.9423430899393015	PA3639
dnaE	79.33242371883334	medium_high	6.3098387209416	PA3640
PA3641	87.16287419146666	medium_high	6.445641864923194	PA3641
rnhB	62.97966079406667	medium_low	5.976814082083839	PA3642
lpxB	62.944086087100004	medium_low	5.975998930756811	PA3643
lpxA	259.4348694176333	high	8.01922858823502	PA3644
fabZ	206.27142793283335	high	7.688400187274626	PA3645
lpxD	281.54288748886665	high	8.137210894867646	PA3646
PA3647	152.46504593773332	high	7.252334718795136	PA3647
opr86	236.29103712253334	high	7.884421096513016	PA3648
PA3649	332.0875306862333	high	8.375419742922887	PA3649
dxr	139.311891162	medium_high	7.122174596229819	PA3650
cdsA	102.67328248563332	medium_high	6.681917003951357	PA3651
uppS	156.40548700203334	high	7.289147315794452	PA3652
frr	257.57936972746666	high	8.008873238259266	PA3653
pyrH	123.51689755763333	medium_high	6.948564610977584	PA3654
tsf	299.71948359476664	high	8.22746906065292	PA3655
rpsB	629.4606509044334	high	9.297972384209286	PA3656
map	744.9661562287666	high	9.541031075282419	PA3657
glnD	54.339242217133325	medium_low	5.763922541617536	PA3658
PA3659	47.63955971146666	medium_low	5.574088174650705	PA3659
PA3660	62.01753345193333	medium_low	5.954604243420509	PA3660
PA3661	5.862820968966666	not_expressed		PA3661
PA3662	1100.5166198332	high	10.103965217415306	PA3662
PA3663	230.1156050988333	high	7.846215011821379	PA3663
PA3664	328.80306491756664	high	8.361079936850176	PA3664
PA3665	80.4112623003	medium_high	6.3293256724967515	PA3665
dapD	76.489555425	medium_high	6.257190857525419	PA3666
PA3667	31.94426423526666	medium_low	4.997485005646524	PA3667
PA3668	78.42135638446666	medium_high	6.293174689970895	PA3668
PA3669	41.761243602466664	medium_low	5.384092769256786	PA3669
PA3670	14.968581750233334	low	3.9038656296547987	PA3670
PA3671	14.358706409633333	low	3.8438538760489624	PA3671
PA3672	44.48183321156667	medium_low	5.475144341373616	PA3672
plsB	35.593019508766666	medium_low	5.153522422945499	PA3673
PA3674	85.49942833603335	medium_high	6.41784286880956	PA3674
PA3675	94.86491062003334	medium_high	6.5678026454026694	PA3675
PA3676	48.258864410600005	medium_low	5.592722062482647	PA3676
PA3677	82.39998150836665	medium_high	6.36457210853626	PA3677
PA3678	208.78422408880002	high	7.705868894552695	PA3678
PA3679	71.20595508386667	medium_high	6.153925996341627	PA3679
PA3680	36.68013155416667	medium_low	5.196926908089782	PA3680
PA3681	114.5376981975	medium_high	6.83967870557562	PA3681
PA3682	24.871168943833336	low	4.636402410638392	PA3682
PA3683	94.54508349963332	medium_high	6.56293053249002	PA3683
PA3684	520.5843434139	high	9.023988113082668	PA3684
PA3685	120.2265100652	medium_high	6.909611236594654	PA3685
adk	463.02680910183335	high	8.854951917252766	PA3686
ppc	45.852786339733335	medium_low	5.518937499730072	PA3687
PA3688	32.008043542066666	medium_low	5.000362591251652	PA3688
PA3689	170.7969108962	high	7.416138071787958	PA3689
PA3690	76.80896639320001	medium_high	6.263202830520487	PA3690
PA3691	322.65849023976665	high	8.333864177958395	PA3691
lptF	98.11773949040001	medium_high	6.616442091282298	PA3692
PA3693	58.11457876903333	medium_low	5.860828222018128	PA3693
PA3694	72.19619768856667	medium_high	6.173850952494283	PA3694
PA3695	103.85193379373334	medium_high	6.698384270171578	PA3695
PA3696	35.17389114153334	medium_low	5.1364330380413765	PA3696
PA3697	68.58037553206667	medium_high	6.099723899084604	PA3697
PA3698	94.8312205877	medium_high	6.567290200127415	PA3698
PA3699	78.54227025106667	medium_high	6.295397394351047	PA3699
lysS	66.17289321136667	medium_low	6.048168453336445	PA3700
prfB	238.25548676733334	high	7.8963656280059595	PA3701
wspR	122.59394891900001	medium_high	6.93774396097312	PA3702
wspF	77.35122924403333	medium_high	6.273352313648673	PA3703
wspE	69.93257275309999	medium_high	6.127892676435415	PA3704
wspD	81.48401262556666	medium_high	6.348445121490452	PA3705
wspC	90.71376241910001	medium_high	6.503249537235265	PA3706
PA3707	70.06846729783332	medium_high	6.1306934334479815	PA3707
wspA	158.15530491133333	high	7.305198137921623	PA3708
PA3709	17.9211619134	low	4.163592272035009	PA3709
PA3710	26.4088801628	low	4.722951221919517	PA3710
PA3711	50.85961362773333	medium_low	5.668448597035901	PA3711
PA3712	188.4073230816	high	7.557711230989668	PA3712
spdH	21.993208642366664	low	4.458986192701854	PA3713
PA3714	17.543331972966666	low	4.1328508771256605	PA3714
PA3715	18.8321812979	low	4.235128209305958	PA3715
PA3716	74.35936271286667	medium_high	6.216442500769734	PA3716
PA3717	66.8691706404	medium_high	6.06326931897451	PA3717
PA3718	12.263938892266667	low	3.6163505084739023	PA3718
armR	3.262206690033333	not_expressed		PA3719
PA3720	33.61428856793333	medium_low	5.071002710755326	PA3720
nalC	56.77186266816667	medium_low	5.827104171677926	PA3721
PA3722	232.77398687719997	high	7.8627860319549105	PA3722
PA3723	47.6044040324	medium_low	5.573023142828042	PA3723
lasB	30.84781653376667	medium_low	4.947096471218676	PA3724
recJ	30.1549767926	low	4.914324219781413	PA3725
PA3726	44.51430880573333	medium_low	5.4761972495036035	PA3726
PA3727	80.94458037689999	medium_high	6.338862583381615	PA3727
PA3728	43.978029182	medium_low	5.458711048032875	PA3728
PA3729	69.12552004679999	medium_high	6.111146523994087	PA3729
PA3730	24.870295146133333	low	4.636351723605683	PA3730
PA3731	111.29569505833335	medium_high	6.7982539797761765	PA3731
PA3732	150.83773640453333	high	7.236853595257831	PA3732
PA3733	43.740981666900005	medium_low	5.450913693647308	PA3733
PA3733a	23.113934275666665	low	4.5306909400199205	PA3733a
PA3734	25.373697110633334	low	4.665261839538436	PA3734
thrC	57.879687612	medium_low	5.854985230270569	PA3735
hom	72.14489673976666	medium_high	6.172825442360303	PA3736
dsbC	170.20478655953332	high	7.41112779935207	PA3737
xerD	82.5672417439	medium_high	6.3674976059808	PA3738
PA3739	35.9578336184	medium_low	5.168234199106262	PA3739
PA3740	251.39103748813332	high	7.973789405953542	PA3740
PA3741	31.75686989383333	medium_low	4.988996815580277	PA3741
rplS	2918.7778247675337	high	11.511148682790697	PA3742
trmD	236.46670093656667	high	7.88549322840904	PA3743
rimM	537.8945384055667	high	9.071179530151868	PA3744
rpsP	1045.8450941339333	high	10.03045346657722	PA3745
ffh	131.33746646976667	medium_high	7.03713472047337	PA3746
PA3747	205.8956837377667	high	7.6857697763481525	PA3747
PA3748	86.18388046046668	medium_high	6.429346152665393	PA3748
PA3749	15.761665581299999	low	3.978348091541749	PA3749
PA3750	65.40945725406668	medium_low	6.0314273383651225	PA3750
purT	70.28992318716666	medium_high	6.13524597323318	PA3751
PA3752	130.8003389941	medium_high	7.031222469635745	PA3752
PA3753	465.6455375988333	high	8.863088342641857	PA3753
PA3754	234.07630923883335	high	7.8708351170773225	PA3754
PA3755	205.0813044571	high	7.680052169177106	PA3755
PA3756	328.29137486473337	high	8.35883303653808	PA3756
PA3757	28.1588289722	low	4.815515433438986	PA3757
PA3758	12.511504648233334	low	3.645183395023461	PA3758
PA3759	11.446205681666669	low	3.5167975315115894	PA3759
PA3760	20.01775949716667	low	4.323208603366349	PA3760
PA3761	18.5240745687	low	4.211329564625128	PA3761
PA3762	467.4597178857666	high	8.868698239672723	PA3762
purL	83.45276281886667	medium_high	6.3828879076759275	PA3763
PA3764	119.9457756243	medium_high	6.906238537958861	PA3764
PA3765	34.38366264256666	medium_low	5.103651327743484	PA3765
PA3766	47.97061429336667	medium_low	5.584079009146783	PA3766
PA3767	83.75697140096668	medium_high	6.388137371160362	PA3767
PA3768	71.98929732613334	medium_high	6.16971053141118	PA3768
guaA	74.60566467953333	medium_high	6.221213270874642	PA3769
guaB	284.4119586110667	high	8.151838316708734	PA3770
PA3771	75.48322285013332	medium_high	6.238084116800859	PA3771
PA3772	4.4941066607666675	not_expressed		PA3772
PA3773	1.7694220363333333	not_expressed		PA3773
PA3774	2.8642719476999994	not_expressed		PA3774
PA3775	18.85372219813333	low	4.236777470724388	PA3775
PA3776	6.176437864233333	not_expressed		PA3776
xseA	66.4111553734	medium_low	6.0533536926362865	PA3777
PA3778	39.75239136780001	medium_low	5.312969745490479	PA3778
PA3779	21.966330919033336	low	4.457222008482353	PA3779
PA3780	9.548502934866667	not_expressed		PA3780
PA3781	11.060707796433334	low	3.467371804305501	PA3781
PA3782	76.4374799437	medium_high	6.256208309981145	PA3782
PA3783	51.5939966512	medium_low	5.68913130190393	PA3783
PA3784	173.14684653866667	high	7.435852302262473	PA3784
PA3785	186.7689194525	high	7.54511058335297	PA3785
PA3786	496.32712863243324	high	8.955147502507343	PA3786
PA3787	78.8428798366	medium_high	6.300908568504963	PA3787
PA3788	74.37500929226667	medium_high	6.216746038442785	PA3788
PA3789	39.68801638066666	medium_low	5.3106315526826595	PA3789
oprC	67.17064058323332	medium_high	6.069758882349681	PA3790
PA3791	202.76253168883332	high	7.6636472723880535	PA3791
leuA	150.02415574073333	high	7.229051000906716	PA3792
PA3793	219.4131881761667	high	7.777506433585717	PA3793
PA3794	46.69409485506666	medium_low	5.545168206664178	PA3794
PA3795	48.083147081899995	medium_low	5.587459419615009	PA3795
PA3796	34.59581691696667	medium_low	5.112525702749861	PA3796
PA3797	126.20486817106666	medium_high	6.9796237510523795	PA3797
PA3798	35.44214051666666	medium_low	5.1473938325140765	PA3798
PA3799	87.30559806679999	medium_high	6.448002257840332	PA3799
PA3800	109.0319416933	medium_high	6.768607034610112	PA3800
PA3801	133.36913033243334	medium_high	7.059280968216127	PA3801
hisS	115.3062714231	medium_high	6.849327172018104	PA3802
gcpE	97.80820544699999	medium_high	6.6118835974996255	PA3803
PA3804	141.77089570389998	medium_high	7.147417580368363	PA3804
pilF	123.54813325513334	medium_high	6.948929402271389	PA3805
PA3806	201.71714504826664	high	7.6561899015138755	PA3806
ndk	698.4740283681	high	9.448062662115044	PA3807
PA3808	501.9228931767	high	8.971321940054787	PA3808
fdx2	660.4536363690667	high	9.367313478077792	PA3809
hscA	401.56254039933333	high	8.649480884111426	PA3810
hscB	790.1211431727667	high	9.625930057312102	PA3811
iscA	510.6057999701334	high	8.996066115182554	PA3812
iscU	970.4386453195666	high	9.922493193139946	PA3813
iscS	1073.0489840909665	high	10.067500220488203	PA3814
iscR	1613.7838763158334	high	10.656231665356371	PA3815
cysE	187.58596162116666	high	7.5514080546357585	PA3816
PA3817	154.67505399606668	high	7.273096727361923	PA3817
PA3818	148.27441749213332	high	7.212125893831683	PA3818
PA3819	997.7380988261999	high	9.96251735492513	PA3819
secF	126.61157230536666	medium_high	6.984265462981459	PA3820
secD	96.41387699490001	medium_high	6.591168905563363	PA3821
PA3822	856.0630365558333	high	9.741573223758762	PA3822
tgt	62.8352237167	medium_low	5.973501616351494	PA3823
queA	84.50357125526666	medium_high	6.40094040815663	PA3824
PA3825	27.0841464734	low	4.7593767214912095	PA3825
PA3826	63.033330362933334	medium_low	5.9780429843552865	PA3826
PA3827	101.11700969113333	medium_high	6.659881894561773	PA3827
PA3828	177.91270991033335	high	7.475025768786884	PA3828
PA3829	23.562832536533335	low	4.558441073817089	PA3829
PA3830	104.75508648936666	medium_high	6.710876486919626	PA3830
pepA	101.2006687695	medium_high	6.661075013673086	PA3831
holC	60.92703785543333	medium_low	5.929010696145938	PA3832
PA3833	99.14534133256666	medium_high	6.631473079199219	PA3833
valS	74.42005661493333	medium_high	6.2176195828792995	PA3834
PA3835	31.273911200700002	medium_low	4.966887752813419	PA3835
PA3836	140.12880572123333	medium_high	7.13060974511117	PA3836
PA3837	62.222835035900005	medium_low	5.95937222423498	PA3837
PA3838	66.61709027766666	medium_low	6.0578204357855965	PA3838
PA3839	66.05382780843333	medium_low	6.045570262721784	PA3839
PA3840	28.359235507066668	low	4.825746736596326	PA3840
exoS	115.05649162943332	medium_high	6.846198574270068	PA3841
PA3842	112.22542643003332	medium_high	6.810255767937967	PA3842
PA3844	37.37279828023333	medium_low	5.223916684131165	PA3844
PA3845	111.29589008559999	medium_high	6.798256507858002	PA3845
PA3846	213.1716980954	high	7.735872100067991	PA3846
PA3847	28.5838519138	low	4.837128439679558	PA3847
PA3848	33.05463639166667	medium_low	5.046780739695539	PA3848
PA3849	74.07678248613333	medium_high	6.210949531605006	PA3849
PA3850	151.38533369453333	high	7.242081632673794	PA3850
PA3851	111.31904204890002	medium_high	6.798556588561842	PA3851
PA3852	138.29182617150002	medium_high	7.11157207735256	PA3852
PA3853	70.30360823653332	medium_high	6.135526830435044	PA3853
PA3854	64.77965970546667	medium_low	6.017468984407848	PA3854
PA3855	47.757103214333334	medium_low	5.577643425102711	PA3855
PA3856	96.94041939026665	medium_high	6.5990264188910475	PA3856
pcs	146.05337520950002	medium_high	7.190351888179698	PA3857
PA3858	99.62335455943332	medium_high	6.63841208574907	PA3858
PA3859	91.29831407366667	medium_high	6.51251631435187	PA3859
PA3860	21.457166151233334	low	4.423387646772728	PA3860
rhl	171.11443246703334	high	7.418817637331461	PA3861
dauB	37.4933453136	medium_low	5.228562649561769	PA3862
dauA	36.48299546836667	medium_low	5.189152282995846	PA3863
dauR	44.67783673733334	medium_low	5.481487428338929	PA3864
PA3865	79.486258898	medium_high	6.312633572477331	PA3865
PA3865a	105.59482090473334	medium_high	6.722395266532739	PA3865a
PA3866	94.16878130603332	medium_high	6.557176953878456	PA3866
PA3867	56.296031526200004	medium_low	5.814961320935976	PA3867
PA3868	24.747462176266666	low	4.629208680950734	PA3868
PA3869	33.796366810433334	medium_low	5.078796256592995	PA3869
moaA1	73.7610798927	medium_high	6.20478787246099	PA3870
PA3871	97.1922787194	medium_high	6.602769800737997	PA3871
narI	107.4267590251	medium_high	6.747209590028413	PA3872
narJ	37.52565946086666	medium_low	5.229805520299274	PA3873
narH	76.18837892143334	medium_high	6.251499053879003	PA3874
narG	35.0492550135	medium_low	5.1313118743657276	PA3875
narK2	45.777071638766664	medium_low	5.516553271469155	PA3876
narK1	20.636324813300003	low	4.3671141545177825	PA3877
narX	49.872948553566665	medium_low	5.640185594418543	PA3878
narL	78.6868004762	medium_high	6.298049742251146	PA3879
PA3880	994.4413181663332	high	9.957742430126595	PA3880
PA3881	104.63005582486666	medium_high	6.709153526645761	PA3881
